  2 -1:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  3 -1:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  4 -1:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  5 -1:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  6 -1:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
  7 -1:   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000;   0.0000000,   0.0000000
                                 Writing the available k-values under Nyquist Limit, not orthogonal.
  0 0.3141593
  1 0.9424778
  2 1.5707964
  3 2.1991149
  4 2.8274335
  5 3.4557520
  6 4.0840706
  7 4.7123891
  8 5.3407077
  9 5.9690262
 10 6.5973448
 11 7.2256633
 12 7.8539819
 13 8.4823004
 14 9.1106189
 15 9.7389375
 1610.3672560
 1710.9955746
 1811.6238931
 1912.2522117
 2012.8805302
 2113.5088488
 2214.1371673
 2314.7654859
 2415.3938044
 2516.0221230
 2616.6504415
 2717.2787601
 2817.9070786
 2918.5353972
 3019.1637157
 3119.7920343
 3220.4203528
 3321.0486714
 3421.6769899
 3522.3053085
 3622.9336270
 3723.5619456
 3824.1902641
 3924.8185827
 4025.4469012
 4126.0752198
 4226.7035383
 4327.3318568
 4427.9601754
 4528.5884939
 4629.2168125
 4729.8451310
 4830.4734496
 4931.1017681
 5031.7300867
 5132.3584052
 5232.9867238
 5333.6150423
 5434.2433609
 5534.8716794
 5635.4999980
 5736.1283165
 5836.7566351
 5937.3849536
 6038.0132722
 6138.6415907
 6239.2699093
 6339.8982278
 6440.5265464
 6541.1548649
 6641.7831835
 6742.4115020
 6843.0398206
 6943.6681391
 7044.2964576
 7144.9247762
 7245.5530947
 7346.1814133
 7446.8097318
 7547.4380504
 7648.0663689
 7748.6946875
 7849.3230060
 7949.9513246
